Komentar,Penulis,Likes,Published_at,balasan,label_judol,label_sentiment
"['bocah', 'fomo', 'kontol', 'bilang', 'jgn', 'rusuh', 'gitu']",@milkymatcha9891,0,2024-09-18T13:55:06Z,"apalah kau bang biarkan lah lagian itu buat ishowspeed senang juga lah kenapa kau marah la bang bang lagian dia di indo juga ga tiap hari, aneh bgt sama org kek gini ada aja buat bahan ga suka sama orang apa sihh kang coli sirik amat fm cntmachde riyanekaprayogafomo cnt machde bacot fomo riyanekaprayoga norak aneh kau bang ediprianto bacot fomo riyanekaprayoga apadah org itu fomo semua diajak ngomong inggris gabisa machde blok kalo rusuh dia gabakal lama disini jing fomo ediprianto bacot norak kebanyakan yang fomo itu ikut ikutan liat keramaian, lagian pada egois gak tau moment untuk minta foto si speednya sendiri juga rusuh  emang karakternya si speed ini rusuh kayak si reza arap dia purapura panik padahal dia seneng banget bisa pecahin rekor dunia untuk streaming berkat orang indonesia pasti ada miliaran duit yang dia dapet selama streaming di indonesia liat tuh sering banget dia cengar cengir qawawaq ha santai serius amat mfakovr norak wkkwk, culture orang indo ada kecelakaan di krubungin rame, ada yang terkenall ikut padahal ga tau itu siapa biasa, sdm di norwey lebih parah lagi whys bro so mad lmao, look at your comment history youre acting like toddler having a tantrum",0,0
"['congratulations', 'million', 'viewship', 'buddy', 'i', 'love', 'you', 'speed']",@ThandarsawmyatThandarsawmy-z1j,0,2024-09-19T10:04:24Z,never lol myanmar in condition war,0,2
"['kasihan', 'speed', 'ny', 'gak', 'bs', 'nikmatin', 'jalanny', 'gara', 'bocah', 'kampung', 'kampung']",@chierochannel6814,0,2024-10-09T11:31:28Z,,0,2
"['u', 'need', 'more', 'bodyguard', 'speedindonesian', 'are', 'crazy']",@laboratoriumandrologi2680,0,2024-09-20T01:00:55Z,,0,2
['ok'],@dinhtang2301,1,2024-11-16T05:48:37Z,,0,2
"['el', 'cepat', 'ber', 'api', 'api']",@WONGNPCGAMING,2,2024-09-18T14:07:46Z,,0,2
"['welcome', 'speed']",@boledgmr9051,0,2024-09-18T15:24:33Z,,0,2
"['gedeg', 'bet', 'ama', 'people', 'ny', 'anjj', 'kasi', 'speed']",@Miraisensu,0,2024-09-20T13:33:57Z,,0,2
"['everyone', 'say', 'mashallah']",@habeebanausheen9030,1,2024-09-20T16:23:05Z,,0,2
"['bruhh', 'speed', 'want', 'satay', 'did', 'yall', 'heard', 'it']",@sixtytwoinfo,0,2024-09-18T16:42:43Z,,0,2
"['bro', 'this', 'guy']",@Baotheking,16,2024-09-18T13:44:22Z,,0,2
"['congrats', 'speed']",@firza.firstian,1,2024-09-18T13:31:15Z,,0,2
"['yo', 'speed', 'if', 'you', 'come', 'to', 'indonesia', 'again', 'you', 'have', 'to', 'try', 'watching', 'jkt', 'its', 'really', 'exciting', 'speed']",@SakuraHarukaHaruka-d2k,0,2024-09-18T23:16:18Z,mana mau dia liat wanita penghibur lawak kau wibu ajg,0,0
"['klo', 'indonesia', 'lolos', 'pildun', 'km', 'wajib', 'dukung', 'timnas', 'bro']",@GIHBUGE,1,2024-09-19T03:32:48Z,,0,2
"['hello', 'bro']",@Carwoj,0,2024-09-28T13:40:00Z,,0,2
"['love', 'u', 'speed']",@sboythebest2107,0,2024-09-18T13:19:45Z,,0,2
"['aysopid', 'gou', 'may', 'hom', 'of', 'sulawesi']",@GabrielNeis-w7e,1,2024-09-19T02:24:32Z,,0,2
"['w', 'indonesia']",@randitakristian2956,1,2024-09-18T13:20:56Z,,0,2
"['indonesia', 'fire', 'with', 'speed']",@mora4728,0,2024-09-19T01:50:02Z,,0,2
"['main', 'slot', 'rekomendasi', 'ishowspeed', 'nama', 'situs']",@Error404-s4z,0,2024-09-20T03:14:32Z,,0,2
['absen'],@awmoko,0,2024-09-20T12:45:02Z,,0,2
"['yeserd', 'baby']",@ALdzi9872-g1c,0,2024-09-19T01:23:54Z,,0,2
"['nami', 'the', 'best', 'pokok']",@hartono3028,0,2024-09-19T14:35:04Z,,0,2
"['yg', 'push', 'cuk']",@pujipriyadi2856,0,2024-09-20T03:42:31Z,,0,2
"['come', 'to', 'solo', 'bro']",@danielsimanjuntak539,0,2024-09-19T05:30:04Z,,0,2
"['nami', 'is', 'so', 'crazy', 'mennn']",@vuong819,0,2024-09-18T14:08:24Z,,0,2
"['depo', 'bonus', 'sikat']",@ChauThamTrang,0,2024-09-18T14:41:18Z,,0,2
"['lets', 'hope', 'his', 'next', 'indonesia', 'stream', 'is', 'not', 'in', 'jakarta', 'its', 'full', 'of', 'zombie', 'horde']",@RlGN,1,2024-09-18T13:39:26Z,,0,2
"['see', 'you', 'in', 'bal']",@Razvazzzzlw92928,0,2024-09-18T13:21:31Z,,0,2
"['bro', 'why', 'did', 'you', 'pass', 'the', 'baddies']",@shinwz4,1,2024-09-18T13:20:47Z,,0,2
"['indonesia', 'is', 'insane']",@AlmazanDarwin,1,2024-09-19T07:17:41Z,,0,2
"['m', 'view', 'on', 'hour', 'thats', 'indonesia']",@aliziusvengeance6870,0,2024-09-18T14:25:48Z,,0,2
"['lucu', 'njir']",@fradytioade7313,0,2024-09-18T14:48:08Z,,0,2
"['part', 'plss']",@DelonFerdinand,0,2024-09-19T06:56:36Z,,0,2
"['kolom', 'live', 'chetnya', 'banyk', 'org', 'bilang', 'l', 'country', 'poor', 'county']",@ynnnriana6085,2,2024-09-18T15:26:44Z,itu mah malaydesh yg spam l w stream l crowd llose  wwin malaydesh l shit,0,0
"['kamar', 'jenazayah']",@FarisHerlambang,0,2024-09-19T05:35:47Z,,0,2
"['indonesian', 'is', 'the', 'king', 'of', 'social', 'media', 'in', 'the', 'world']",@jungkeulmenyatdewek_7624,1,2024-09-18T13:55:06Z,,0,2
"['indonesia', 'as', 'its', 'finest', 'dont', 'mess', 'with', 'the', 'most', 'powerful', 'of', 'internet', 'citizen', 'in', 'the', 'world']",@ryanassegaf,0,2024-09-18T14:00:20Z,,0,2
"['main', 'late', 'game']",@Vikyxwww,0,2024-09-18T13:21:39Z,,0,2
"['i', 'love', 'my', 'country', 'man']",@J0RJIC0ST4V4,0,2024-09-18T14:01:44Z,,0,2
"['orang', 'gila', 'masuk', 'rumah', 'hantu']",@gudangmusikindonesia98,2,2024-09-18T23:23:23Z,,0,2
"['bang', 'sped', 'kasih', 'sub', 'indo']",@bayuramadhan7227,0,2024-09-20T13:23:49Z,,0,2
"['you', 'should', 'go', 'around', 'all', 'the', 'islands', 'in', 'indonesia', 'man']",@Sainsite,1,2024-09-18T13:51:09Z,,0,2
"['thanks', 'speed', 'you', 'come', 'to', 'country', 'indonesian', 'and', 'thanks', 'you']",@TiramiChibi,1,2024-09-18T13:22:29Z,,0,2
['hello'],@atutupoohpooh,0,2024-09-22T15:36:22Z,,0,2
"['i', 'live', 'in', 'indonesia']",@YerikhoMT,0,2024-09-19T08:30:59Z,,0,2
"['anjirr', 'gelang', 'gak', 'kalah', 'si', 'dustin']",@sword621,3,2024-09-19T00:47:24Z,,0,2
"['bangsa', 'besarr']",@TaufiqIlma-bc8tb,0,2024-09-19T03:29:27Z,,0,2
"['we', 'want', 'nami', 'swaaaaaannnnnnnn', 'with', 'you', 'in', 'part']",@Anishthapa-777,1,2024-09-18T13:20:14Z,,0,2
"['serah', 'lu', 'dah', 'botak']",@SISTERStuffandCraft,0,2024-09-26T04:10:39Z,,0,2
"['come', 'on', 'm', 'viewers']",@ysetyo__5780,0,2024-09-18T19:19:12Z,,0,2
"['cinta', 'indonesia']",@Vrijemann,0,2024-09-18T14:31:06Z,,0,2
['wwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwww'],@cr3epgods747,0,2024-09-19T18:13:01Z,s a w,0,2
"['bro', 'trending', 'in', 'indonesua']",@silviilikecat,5,2024-09-19T04:54:30Z,,0,2
"['ishowspeed', 'really', 'love', 'indonesia']",@harisabduldrh9403,2,2024-09-21T23:37:01Z,,0,2
"['bro', 'ell', 'claim']",@DittBukannamaasli,2,2024-09-20T03:55:29Z,,0,2
"['i', 'cant', 'stop', 'laugh']",@rifkyramadhani5265,0,2024-09-18T13:19:59Z,,0,2
"['w', 'speed']",@muhamadrajif6952,0,2024-09-18T13:19:59Z,,0,2
"['yoo', 'million']",@quackquaxk,2,2024-09-19T21:29:23Z,,0,2
['gg'],@justsomepersononyoutube4005,0,2024-09-18T22:52:41Z,,0,2
"['m', 'like']",@wkwk199x,0,2024-09-19T14:18:40Z,,0,2
['skibidi'],@hexMC1,0,2024-09-19T20:30:23Z,,0,2
"['yo', 'm', 'views', 'is', 'just', 'insane']",@naimzuluaga9338,0,2024-09-18T15:59:13Z,,0,2
['gooo'],@SamsulHadi_-168,0,2024-09-20T05:18:28Z,httpsyoutubexrlffitkosiwpmkypakzqnveao,0,2
"['w', 'indonesia']",@Zuladhim,0,2024-09-18T15:06:00Z,,0,2
"['subb', 'from', 'indo', 'speed']",@rhasanbachmid_,0,2024-09-18T23:34:11Z,,0,2
"['on', 'trending']",@mattm2809,1,2024-09-19T10:55:20Z,,0,2
['yo'],@Magnusandmessi_thecats,1,2024-09-18T13:21:42Z,,0,2
"['im', 'fricking', 'love', 'u', 'dude', 'im', 'the', 'red', 'helmet', 'there', 'welcome', 'to', 'indonesia', 'dudee']",@darksixk0080,0,2024-09-18T14:13:00Z,timestamp,0,2
"['indonesia', 'win']",@syahri7063,0,2024-09-18T18:27:31Z,,0,2
"['trending', 'in', 'indonesia']",@NURHAYATILetahiit,1,2024-09-19T08:15:55Z,,0,2
"['info', 'bonus', 'depo', 'sikat']",@CharliPeper,0,2024-09-18T14:01:14Z,,1,2
"['i', 'cant', 'stop', 'laughing', 'the', 'ronaldo', 'figure', 'part', 'st', 'they', 'tricked', 'him', 'with', 'messi', 'figure', 'then', 'showing', 'the', 'real', 'ronaldo', 'figur', 'which', 'has', 'a', 'dick', 'lmfao', 'even', 'they', 'made', 'mini', 'worldcup', 'holyshit', 'bro']",@leprechaun_21,0,2024-09-18T15:15:15Z,,0,2
"['gooo', 'too', 'baliii']",@qiaajaaaaa,1,2024-09-18T18:13:16Z,,0,2
"['no', 'trendig']",@ariarizkisultan,0,2024-09-19T08:53:56Z,,0,2
"['gg', 'bang', 'speed']",@MuhammadIrfan001,1,2024-09-18T16:40:08Z,,0,2
"['depo', 'bonus', 'sikat']",@nguyennhungMTWQ,0,2024-09-18T14:08:31Z,,1,2
"['sir', 'money', 'sir']",@TypeRR-4g3t,0,2024-09-19T06:22:50Z,"typerrgt poor malingsial,just claim rendang,angklung,island,batik,jaipong and much more poor country without culture envy ppl apalah malaydesh satu ini typerrgt poor malingsial,just claim rendang,angklung,island,batik,jaipong,tari kecak,martabak and much more poor country without culture really poor hahahaha kasian nye pukimak kepala bapa kau pasti iri dengan
sejarah m view
k subs in one stream
k like in one stream
best stream in whole entire fucking speed career
 ada punya 
batik, rendang, angklung, nasi goreng semua benda yg  claim
the whole entire fucking world know whose it is
i know you crying right now lil boy",0,0
"['wtf', 'million', 'viewers']",@yanzzxyzz,3,2024-09-19T09:19:50Z,,0,2
"['biar', 'jalan', 'jagan', 'paksa', 'foto']",@wiraardianto2247,0,2024-09-18T20:51:16Z,,0,2
"['santai', 'santai', 'jgn', 'mcm', 'berukk']",@FirdausFirda-xe5iu,0,2024-09-19T12:27:43Z,,0,2
"['this', 'is', 'indonesia']",@ethanhaloho4185,1,2024-09-19T08:58:45Z,,0,2
"['hell', 'naw', 'hours', 'ago', 'this', 'stream', 'at', 'millions', 'views', 'but', 'now', 'its', 'millions', 'damn']",@sunstormhd4682,2,2024-09-18T15:24:12Z,,0,2
"['thank', 'you', 'very', 'much', 'for', 'your', 'visit', 'to', 'indonesia', 'ishowspeed', 'we', 'indonesians', 'really', 'admire', 'you']",@-rik-5866,1,2024-09-18T13:22:58Z,,0,2
"['m', 'lets', 'go', 'bro', 'speed', 'is', 'king']",@muhammadradenkamilsuhendi8070,0,2024-09-18T14:48:15Z,,0,2
"['million', 'viewers', 'for', 'hours', 'live']",@SphinxQT,2,2024-09-18T16:22:05Z,,0,2
"['at', 'the', 'end', 'of', 'the', 'stream', 'it', 'was', 'very', 'boring', 'i', 'felt', 'bad', 'for', 'speed', 'they', 'should', 'have', 'introduced', 'indonesian', 'culture', 'instead', 'of', 'doing', 'stupid', 'things', 'like', 'that']",@fanch3327,1,2024-09-18T13:22:42Z,,0,2
"['nyala', 'abang']",@AcutNda,0,2024-09-18T17:02:26Z,,0,2
"['jawa', 'gk', 'amanterlalu', 'rusuh', 'orang', 'nyapercis', 'kek', 'pimpin']",@SriYes-b4x,0,2024-09-19T08:46:34Z,"orang kota ngatain orang lain kampung, ternyata orang kota yg kampungan desaan hadir argnmereka jg pendatang dr kampung lu itu yg norak wkwkwk argn udah di dalam mobil pun masih dirusuh sama bnyak motor dri samping, jujur jika aku dsitu lebih baik ngalah dari pada nyemak nyemakin, 
sampe speed kecapean pun masih digas pdhl dri livestream nya kliatan jadi mreka yg nonton livestreaming nyaman fans di sana harus nya lebih pengertian, malah makin gila dipaksa habis bah who hurt you bro rafiudin sampe speed sendiri bilang jawa not safe, 
dri comentar livestreaming yg dia baca dan expresi speed pun gk bisa bohong, pengertiannya lah jadi orang jgn digasak x, mayoritas itu jdi contoh bukan jadi sampah, 
gk cewe indo dibilang pelacur oleh korea, nah ini btul lah yg disana pada kek pelacur rafiudin jadi gk heran knp dlu kiblat nya penjajah titik nya dijawa, bahkan waktu indo merdeka pun udah bbrpa x pindah ibukota karna dijawa bnyak londo ireng nya",0,0
['nami'],@taufikhidayat-1993,0,2024-09-18T18:49:13Z,,0,2
['speed'],@yanisuryani9096,0,2024-09-21T01:25:49Z,,0,2
"['next', 'mongolia']",@___Kosizjxx22,0,2024-09-18T13:34:59Z,,0,2
"['anjirrr', 'wkkwwk']",@IwanSetiawan-y4e,0,2024-09-18T16:22:49Z,,0,2
"['jantung', 'aman']",@minionlite1448,0,2024-09-19T00:29:14Z,,0,2
"['come', 'to', 'bus', 'school', 'serponggggggg']",@Dr_Phoneix,1,2024-09-18T15:31:10Z,,0,2
"['can', 'you', 'go', 'to', 'switzerland']",@jokosetyo-tx3zl,0,2024-09-19T03:28:22Z,,0,2
"['hey', 'yoo', 'million', 'views', 'now']",@husordavid5405,2,2024-09-18T14:17:48Z,,0,2
"['namy', 'green', 'apples']",@NekaAmelia-x7k,0,2024-09-18T13:44:35Z,,0,2
"['selamat', 'indonesia']",@edykurnyawan8287,0,2024-09-18T13:42:55Z,,0,2
"['go', 'to', 'bal', 'everyone', 'can', 'speak', 'english']",@kingleomessi1030,1,2024-09-18T13:19:50Z,keliatan banget jealousnya anjir jealous for  hours streaming,0,0
"['dont', 'forget', 'to', 'come', 'somalia']",@MUSCABSHUCAYB,0,2024-09-19T19:56:19Z,,0,2
"['yoooo', 'we', 'reach', 'millions', 'like', 'here']",@aesopeatsoap9926,1,2024-09-19T11:10:09Z,,0,2
"['you', 'dance', 'with', 'angklung', 'music', 'its', 'very', 'funny', 'and', 'so', 'fun']",@Calafioriii,0,2024-09-18T17:22:00Z,,0,2
['nami'],@Lesgooo-eu8hk,0,2024-09-18T13:25:30Z,,0,2
"['wkwkwk', 'enjoy', 'indonesia']",@agiprabuvlog,0,2024-09-18T16:09:21Z,,0,2
"['the', 'most', 'vieweed', 'live', 'stream']",@ozerbackkx,0,2024-09-25T15:43:04Z,,0,2
"['wow', 'amazing']",@kaylacantik7209,0,2024-09-20T05:58:22Z,,0,2
"['this', 'guys', 'laugh', 'tho']",@victorvazquez5901,48,2024-09-18T15:30:26Z,he is the best entertainer,0,1
"['awas', 'bg', 'indonesia', 'sdm', 'rendah', 'hati']",@shiba12-zx1ot,0,2024-09-19T01:37:24Z,,0,2
"['ngakak', 'speed']",@virdausakhyar5585,2,2024-09-18T13:40:53Z,,0,2
"['i', 'love', 'indonesia', 'from', 'mexico']",@Dantes2888,167,2024-09-19T20:48:28Z,"thanks broww,i love you too mexico love you too mexico terima kasih el matadore salfadore i love person mexico and gangsters mexico meduro audeslandrarespati mexico kecamatan glagah om gracias gracias bro yo indonesia people are really cool and chill snapdragon thats kinda racist g thankyou man i love you too mexico athenanexus what did he say",0,1
"['great', 'very', 'entertaining']",@Dunia_Jentera69,0,2024-09-18T18:04:05Z,,0,2
"['damn', 'dude', 'i', 'was', 'shocked', 'as', 'well']",@Sofyan_Dikha,2,2024-09-18T16:28:01Z,,0,2
"['come', 'to', 'manado', 'speed', 'its', 'peaceful', 'there']",@DefghiJooo,0,2024-09-18T14:04:41Z,,0,2
"['lupa', 'main', 'dewi', 'situs', 'percaya']",@SigourneyIrene,0,2024-09-18T14:28:09Z,,0,2
"['ga', 'nyangka', 'viewnya', 'sampe', 'juta', 'subsnya', 'cepet', 'banget', 'gila', 'selesai', 'tuh', 'youtube', 'ronaldo', 'emang', 'efek', 'dateng', 'indo', 'gampang', 'ngegeser', 'subsnya', 'ronaldo', 'mrbeast']",@NauvalAdli-f1p,0,2024-09-18T14:04:56Z,,0,2
"['indonesia', 'is', 'the', 'best', 'forever']",@ThesecretMonster,0,2024-09-23T06:07:55Z,,0,2
"['w', 'indonesiaaaaaa']",@Carol_DP,1,2024-09-18T13:20:46Z,,0,2
"['khmer', 'min']",@plawarn5335,0,2024-09-18T13:52:16Z,,0,2
"['keren', 'bang']",@ochita17,0,2024-09-21T07:10:10Z,,0,2
"['need', 'more', 'explore', 'jakarta', 'jakarta', 'is', 'the', 'most', 'bigger', 'city', 'in', 'southeast', 'asia']",@howmood8316,1,2024-09-21T07:26:25Z,,0,2
"['go', 'to', 'komodo', 'island', 'there', 'are', 'endemic', 'animal', 'and', 'no', 'crowd', 'best', 'place', 'for', 'stream']",@zeus-pf8my,1,2024-09-18T13:39:15Z,,0,2
"['pada', 'bangga', 'datang', 'ni', 'orang', 'indo']",@Mellysaot7,0,2024-09-19T00:52:05Z,"pertanyaan bodoh, dengan dia datang ke indonesia tentu aja banyak manfaat yang dia berikan ke indonesia, contohnya memperkenalkan budaya indonesia seperti batik, angklung  makanan dengan khas rempahnya, yang pada akhirnya orang luar indonesia yang nonton ini akan tertarik berkunjung ke indonesia, dan indonesia pun mendapat keuntungan dari wisatanya",0,0
"['foto', 'langsung', 'ngrangkul', 'engga', 'etis']",@YuzarOka,0,2024-09-18T15:15:21Z,,0,2
"['sopo', 'seh', 'ikiijangkreekk', 'lagek', 'eruh']",@ipungfiteti2714,0,2024-09-19T08:14:37Z,,0,2
['siuuubscribe'],@Deon190,0,2024-09-20T08:26:35Z,,0,2
"['when', 'ishowspeed', 'comes', 'in', 'mongolia']",@Benzema-k4g,0,2024-09-19T14:32:39Z,,0,2
"['juta', 'gokss']",@YouthLosser,0,2024-09-19T12:21:18Z,,0,2
"['aint', 'no', 'way', 'you', 'giving', 'that', 'chicken', 'bone', 'to', 'that', 'person']",@MrthaAdi-o4u,2,2024-09-19T11:48:14Z,,0,2
"['what', 'is', 'this', 'indonesia', 'what', 'an', 'amazing', 'country', 'they', 'are', 'so', 'solid']",@allyanich.,0,2024-09-19T07:02:51Z,,0,2
"['goo', 'sumatera', 'padangg']",@respectshortharry,1,2024-09-21T12:45:44Z,,0,2
"['we', 'backkk', 'bro', 'tomorrow']",@teguhgozlo0834,1,2024-09-18T13:22:07Z,,0,2
['d'],@cr3epgods747,1,2024-09-19T18:59:06Z,s a w,0,2
